"Order_ID","Buyer_ID","Supplier_ID","Product_Category","Quantity_Ordered","Order_Date","Dispatch_Date","Delivery_Date","Shipping_Mode","Order_Value_USD","Delay_Days","Disruption_Type","Disruption_Severity","Supply_Risk_Flag","order_month","Days_Until_Delivered","Days_Until_Dispatch","Actual_Transit_Days","Order_Quarter","On_Time_Flag"
"O1705","B30","S27","Textiles",679,2023-12-03,2023-12-06,2023-12-13,"Air",8704.53,0,"None","None",0,"2023-12",10,3,7,"Q4",1
"O1706","B19","S24","Machinery",560,2023-08-11,2023-08-15,2023-08-23,"Sea",44597.35,5,"Strike","Medium",1,"2023-08",12,4,8,"Q3",0
"O1707","B40","S4","Food",936,2023-05-16,2023-05-20,2023-05-25,"Road",12456.07,0,"None","None",0,"2023-05",9,4,5,"Q2",1
"O1708","B16","S10","Electronics",91,2023-09-13,2023-09-14,2023-09-27,"Sea",18036.43,7,"Weather","Low",1,"2023-09",14,1,13,"Q3",0
"O1709","B7","S5","Electronics",365,2023-12-26,2023-12-29,2024-01-04,"Rail",5714.6,0,"None","None",0,"2023-12",9,3,6,"Q4",1
"O1710","B9","S4","Machinery",267,2023-11-25,2023-11-29,2023-12-14,"Road",11506.88,10,"Customs","High",1,"2023-11",19,4,15,"Q4",0
"O1711","B23","S25","Machinery",727,2023-02-18,2023-02-20,2023-02-27,"Air",26201.62,0,"None","None",0,"2023-02",9,2,7,"Q1",1
"O1712","B29","S3","Pharma",598,2023-10-19,2023-10-23,2023-10-25,"Road",30583.76,0,"None","None",0,"2023-10",6,4,2,"Q4",1
"O1713","B27","S8","Food",998,2023-11-20,2023-11-22,2023-11-24,"Air",12644.94,0,"None","None",0,"2023-11",4,2,2,"Q4",1
"O1714","B23","S11","Food",533,2023-03-19,2023-03-22,2023-03-31,"Air",3357.74,0,"None","None",0,"2023-03",12,3,9,"Q1",1
"O1715","B22","S2","Textiles",304,2023-04-15,2023-04-19,2023-04-21,"Sea",19856.13,0,"None","None",0,"2023-04",6,4,2,"Q2",1
"O1716","B46","S2","Pharma",971,2023-06-18,2023-06-19,2023-06-21,"Sea",12093.07,0,"None","None",0,"2023-06",3,1,2,"Q2",1
"O1717","B16","S23","Pharma",233,2023-08-05,2023-08-08,2023-08-13,"Sea",11367.92,0,"None","None",0,"2023-08",8,3,5,"Q3",1
"O1718","B4","S9","Pharma",534,2023-04-29,2023-05-01,2023-05-15,"Rail",48013.21,7,"Customs","Low",1,"2023-04",16,2,14,"Q2",0
"O1719","B46","S17","Pharma",55,2023-07-09,2023-07-13,2023-07-21,"Rail",31006.87,5,"Weather","High",1,"2023-07",12,4,8,"Q3",0
"O1720","B4","S1","Food",676,2023-09-12,2023-09-13,2023-09-23,"Sea",28065.48,2,"Strike","High",1,"2023-09",11,1,10,"Q3",0
"O1721","B22","S22","Food",122,2023-09-23,2023-09-26,2023-10-01,"Rail",21080.87,0,"None","None",0,"2023-09",8,3,5,"Q3",1
"O1722","B48","S27","Pharma",242,2023-05-29,2023-05-30,2023-06-06,"Road",21732.74,0,"None","None",0,"2023-05",8,1,7,"Q2",1
"O1723","B47","S9","Textiles",26,2023-06-13,2023-06-16,2023-06-26,"Road",27274.8,1,"Shortage","Low",1,"2023-06",13,3,10,"Q2",0
"O1724","B14","S5","Electronics",369,2023-05-20,2023-05-24,2023-05-28,"Rail",34973.28,0,"None","None",0,"2023-05",8,4,4,"Q2",1
"O1725","B36","S29","Electronics",232,2023-12-13,2023-12-16,2023-12-28,"Rail",35256.23,7,"Strike","Low",1,"2023-12",15,3,12,"Q4",0
"O1726","B3","S5","Textiles",875,2023-09-15,2023-09-18,2023-09-21,"Road",8998.85,1,"Weather","High",1,"2023-09",6,3,3,"Q3",0
"O1727","B27","S2","Pharma",709,2023-09-26,2023-09-27,2023-10-05,"Air",25255.58,2,"Weather","Low",1,"2023-09",9,1,8,"Q3",0
"O1728","B42","S19","Food",457,2023-06-30,2023-07-03,2023-07-09,"Road",20891.93,3,"Customs","Low",1,"2023-06",9,3,6,"Q2",0
"O1729","B30","S30","Electronics",865,2023-06-09,2023-06-13,2023-06-15,"Road",43591.08,0,"None","None",0,"2023-06",6,4,2,"Q2",1
"O1730","B5","S1","Machinery",374,2023-12-17,2023-12-20,2023-12-23,"Rail",31755.24,0,"None","None",0,"2023-12",6,3,3,"Q4",1
"O1731","B34","S3","Machinery",684,2023-10-15,2023-10-18,2023-10-19,"Road",26858.95,0,"None","None",0,"2023-10",4,3,1,"Q4",1
"O1732","B23","S28","Textiles",335,2023-10-15,2023-10-16,2023-10-22,"Rail",6212.03,1,"Customs","Low",1,"2023-10",7,1,6,"Q4",0
"O1733","B12","S13","Pharma",476,2023-08-14,2023-08-17,2023-08-20,"Rail",30479.08,0,"None","None",0,"2023-08",6,3,3,"Q3",1
"O1734","B45","S3","Electronics",423,2023-01-11,2023-01-15,2023-01-17,"Sea",6301.59,0,"None","None",0,"2023-01",6,4,2,"Q1",1
"O1735","B22","S22","Pharma",464,2023-01-10,2023-01-12,2023-01-20,"Road",17191.73,0,"None","None",0,"2023-01",10,2,8,"Q1",1
"O1736","B18","S26","Electronics",595,2023-09-28,2023-10-02,2023-10-12,"Air",7570.68,7,"Weather","Medium",1,"2023-09",14,4,10,"Q3",0
"O1737","B31","S25","Textiles",242,2023-09-30,2023-10-04,2023-10-13,"Sea",34757.65,3,"Weather","Medium",1,"2023-09",13,4,9,"Q3",0
"O1738","B8","S11","Textiles",233,2023-07-02,2023-07-03,2023-07-08,"Rail",10709.48,3,"Strike","High",1,"2023-07",6,1,5,"Q3",0
"O1739","B36","S28","Machinery",840,2023-06-02,2023-06-04,2023-06-10,"Rail",19897.04,0,"None","None",0,"2023-06",8,2,6,"Q2",1
"O1740","B3","S14","Pharma",421,2023-11-11,2023-11-12,2023-11-21,"Air",44835.9,0,"None","None",0,"2023-11",10,1,9,"Q4",1
"O1741","B49","S4","Machinery",581,2023-11-30,2023-12-03,2023-12-17,"Rail",10613.66,7,"Weather","High",1,"2023-11",17,3,14,"Q4",0
"O1742","B6","S11","Pharma",344,2023-05-04,2023-05-06,2023-05-14,"Road",25636.35,2,"Strike","Low",1,"2023-05",10,2,8,"Q2",0
"O1743","B36","S6","Machinery",231,2023-04-24,2023-04-27,2023-05-04,"Sea",21253.95,0,"None","None",0,"2023-04",10,3,7,"Q2",1
"O1744","B38","S16","Food",46,2023-10-05,2023-10-07,2023-10-10,"Rail",1397.14,0,"None","None",0,"2023-10",5,2,3,"Q4",1
"O1745","B18","S26","Food",998,2023-08-01,2023-08-05,2023-08-08,"Rail",39741.53,0,"None","None",0,"2023-08",7,4,3,"Q3",1
"O1746","B43","S17","Food",287,2023-06-21,2023-06-22,2023-07-04,"Air",3917.77,3,"Customs","Low",1,"2023-06",13,1,12,"Q2",0
"O1747","B13","S5","Food",205,2023-10-15,2023-10-16,2023-10-18,"Road",23975.62,0,"None","None",0,"2023-10",3,1,2,"Q4",1
"O1748","B20","S16","Electronics",925,2023-06-23,2023-06-24,2023-07-03,"Rail",28253.58,0,"None","None",0,"2023-06",10,1,9,"Q2",1
"O1749","B4","S25","Food",873,2023-04-23,2023-04-25,2023-04-28,"Air",31607.11,0,"None","None",0,"2023-04",5,2,3,"Q2",1
"O1750","B12","S15","Textiles",493,2023-05-02,2023-05-05,2023-05-18,"Rail",34587.27,7,"Customs","Medium",1,"2023-05",16,3,13,"Q2",0
"O1751","B3","S16","Textiles",251,2023-02-01,2023-02-02,2023-02-10,"Air",13036.98,0,"None","None",0,"2023-02",9,1,8,"Q1",1
"O1752","B41","S17","Electronics",333,2023-08-10,2023-08-11,2023-08-12,"Air",993.95,0,"None","None",0,"2023-08",2,1,1,"Q3",1
"O1753","B18","S14","Food",740,2023-04-29,2023-04-30,2023-05-06,"Road",36310.46,0,"None","None",0,"2023-04",7,1,6,"Q2",1
"O1754","B12","S6","Food",201,2023-02-08,2023-02-09,2023-02-15,"Rail",27015,1,"Shortage","Medium",1,"2023-02",7,1,6,"Q1",0
"O1755","B39","S4","Food",26,2023-09-25,2023-09-29,2023-10-15,"Road",41887.83,10,"Shortage","High",1,"2023-09",20,4,16,"Q3",0
"O1756","B18","S4","Machinery",533,2023-08-21,2023-08-22,2023-08-29,"Air",41158.72,0,"None","None",0,"2023-08",8,1,7,"Q3",1
"O1757","B29","S17","Pharma",927,2023-01-18,2023-01-22,2023-01-29,"Sea",42244.65,5,"Customs","Low",1,"2023-01",11,4,7,"Q1",0
"O1758","B22","S5","Machinery",410,2023-05-29,2023-06-01,2023-06-10,"Rail",24512.19,3,"Customs","Medium",1,"2023-05",12,3,9,"Q2",0
"O1759","B20","S14","Pharma",915,2023-05-29,2023-06-02,2023-06-12,"Sea",17014.61,5,"Customs","Low",1,"2023-05",14,4,10,"Q2",0
"O1760","B25","S7","Food",895,2023-05-06,2023-05-09,2023-05-18,"Rail",39682.13,0,"None","None",0,"2023-05",12,3,9,"Q2",1
"O1761","B47","S10","Food",714,2023-10-29,2023-11-01,2023-11-03,"Road",22839.06,0,"None","None",0,"2023-10",5,3,2,"Q4",1
"O1762","B4","S10","Machinery",31,2023-12-26,2023-12-30,2023-12-31,"Road",9580.39,0,"None","None",0,"2023-12",5,4,1,"Q4",1
"O1763","B26","S17","Machinery",483,2023-08-26,2023-08-30,2023-09-02,"Road",42821.21,0,"None","None",0,"2023-08",7,4,3,"Q3",1
"O1764","B43","S27","Pharma",129,2023-05-15,2023-05-17,2023-05-25,"Road",44186.71,2,"Strike","Medium",1,"2023-05",10,2,8,"Q2",0
"O1765","B11","S9","Textiles",219,2023-05-31,2023-06-01,2023-06-02,"Road",23582.33,0,"None","None",0,"2023-05",2,1,1,"Q2",1
"O1766","B35","S19","Pharma",315,2023-08-24,2023-08-25,2023-09-12,"Sea",4247.14,10,"Strike","Low",1,"2023-08",19,1,18,"Q3",0
"O1767","B47","S24","Machinery",279,2023-08-12,2023-08-16,2023-08-19,"Road",19697.39,0,"None","None",0,"2023-08",7,4,3,"Q3",1
"O1768","B15","S22","Machinery",713,2023-07-22,2023-07-25,2023-08-03,"Air",40275.11,1,"Strike","Low",1,"2023-07",12,3,9,"Q3",0
"O1769","B38","S19","Electronics",696,2023-09-13,2023-09-15,2023-09-19,"Air",45137.81,2,"Customs","Low",1,"2023-09",6,2,4,"Q3",0
"O1770","B21","S9","Machinery",294,2023-03-27,2023-03-29,2023-04-07,"Sea",10571.9,3,"Weather","Medium",1,"2023-03",11,2,9,"Q1",0
"O1771","B41","S8","Electronics",725,2023-05-30,2023-06-02,2023-06-06,"Rail",3815.19,1,"Shortage","Low",1,"2023-05",7,3,4,"Q2",0
"O1772","B47","S29","Textiles",685,2023-08-23,2023-08-26,2023-08-31,"Air",43928.85,1,"Customs","Medium",1,"2023-08",8,3,5,"Q3",0
"O1773","B42","S17","Pharma",772,2023-12-11,2023-12-12,2023-12-18,"Rail",19775.54,0,"None","None",0,"2023-12",7,1,6,"Q4",1
"O1774","B3","S29","Pharma",236,2023-01-22,2023-01-24,2023-01-30,"Sea",27317.17,0,"None","None",0,"2023-01",8,2,6,"Q1",1
"O1775","B23","S4","Electronics",957,2023-12-14,2023-12-16,2023-12-19,"Rail",48419.26,0,"None","None",0,"2023-12",5,2,3,"Q4",1
"O1776","B9","S4","Pharma",390,2023-10-12,2023-10-13,2023-10-18,"Rail",3794.95,1,"Weather","High",1,"2023-10",6,1,5,"Q4",0
"O1777","B18","S10","Machinery",469,2023-09-26,2023-09-29,2023-10-02,"Rail",32591.74,2,"Weather","Medium",1,"2023-09",6,3,3,"Q3",0
"O1778","B40","S2","Food",16,2023-09-15,2023-09-19,2023-09-28,"Rail",4168.22,3,"Strike","Low",1,"2023-09",13,4,9,"Q3",0
"O1779","B37","S29","Electronics",38,2023-01-29,2023-01-30,2023-02-05,"Sea",19085.71,0,"None","None",0,"2023-01",7,1,6,"Q1",1
"O1780","B45","S20","Pharma",916,2023-08-01,2023-08-05,2023-08-11,"Air",40288.82,0,"None","None",0,"2023-08",10,4,6,"Q3",1
"O1781","B21","S28","Electronics",42,2023-10-10,2023-10-12,2023-10-15,"Road",21956.88,0,"None","None",0,"2023-10",5,2,3,"Q4",1
"O1782","B7","S25","Electronics",655,2023-02-19,2023-02-21,2023-03-01,"Rail",49860.53,2,"Shortage","Low",1,"2023-02",10,2,8,"Q1",0
"O1783","B48","S27","Food",888,2023-04-05,2023-04-06,2023-04-10,"Air",28173.43,1,"Weather","Low",1,"2023-04",5,1,4,"Q2",0
"O1784","B16","S26","Machinery",88,2023-03-29,2023-03-31,2023-04-08,"Air",16397.53,0,"None","None",0,"2023-03",10,2,8,"Q1",1
"O1785","B9","S11","Electronics",937,2023-02-13,2023-02-16,2023-02-19,"Sea",11395.51,0,"None","None",0,"2023-02",6,3,3,"Q1",1
"O1786","B5","S25","Pharma",956,2023-10-05,2023-10-09,2023-10-16,"Air",17850.77,0,"None","None",0,"2023-10",11,4,7,"Q4",1
"O1787","B5","S12","Textiles",468,2023-06-20,2023-06-24,2023-07-03,"Sea",18940.4,0,"None","None",0,"2023-06",13,4,9,"Q2",1
"O1788","B42","S29","Electronics",579,2023-07-08,2023-07-11,2023-07-16,"Rail",3901.33,3,"Shortage","Medium",1,"2023-07",8,3,5,"Q3",0
"O1789","B20","S24","Electronics",992,2023-12-19,2023-12-20,2023-12-28,"Rail",18793.92,0,"None","None",0,"2023-12",9,1,8,"Q4",1
"O1790","B13","S17","Food",547,2023-07-03,2023-07-04,2023-07-07,"Road",23479.81,2,"Shortage","Low",1,"2023-07",4,1,3,"Q3",0
"O1791","B36","S19","Machinery",491,2023-01-03,2023-01-06,2023-01-22,"Road",36275.52,7,"Shortage","Low",1,"2023-01",19,3,16,"Q1",0
"O1792","B20","S26","Textiles",439,2023-07-10,2023-07-14,2023-07-21,"Road",33008.11,0,"None","None",0,"2023-07",11,4,7,"Q3",1
"O1793","B12","S7","Pharma",747,2023-04-28,2023-05-02,2023-05-09,"Air",35583.9,0,"None","None",0,"2023-04",11,4,7,"Q2",1
"O1794","B23","S26","Textiles",294,2023-01-19,2023-01-21,2023-02-02,"Rail",914,3,"Shortage","High",1,"2023-01",14,2,12,"Q1",0
"O1795","B12","S20","Pharma",525,2023-01-23,2023-01-26,2023-01-30,"Sea",11274.54,0,"None","None",0,"2023-01",7,3,4,"Q1",1
"O1796","B8","S22","Machinery",986,2023-01-30,2023-02-03,2023-02-09,"Road",33253.37,0,"None","None",0,"2023-01",10,4,6,"Q1",1
"O1797","B34","S3","Pharma",108,2023-10-22,2023-10-23,2023-10-30,"Sea",24457.47,0,"None","None",0,"2023-10",8,1,7,"Q4",1
"O1798","B45","S22","Food",406,2023-04-18,2023-04-21,2023-05-02,"Sea",763.02,3,"Weather","High",1,"2023-04",14,3,11,"Q2",0
"O1799","B30","S21","Food",498,2023-10-08,2023-10-12,2023-10-20,"Road",40322.48,1,"Strike","Low",1,"2023-10",12,4,8,"Q4",0
"O1800","B26","S9","Food",48,2023-05-08,2023-05-12,2023-05-18,"Rail",38754.07,3,"Weather","Low",1,"2023-05",10,4,6,"Q2",0
"O1801","B37","S16","Food",280,2023-08-17,2023-08-18,2023-08-20,"Road",27646.75,1,"Shortage","Medium",1,"2023-08",3,1,2,"Q3",0
"O1802","B4","S15","Textiles",896,2023-04-21,2023-04-25,2023-04-26,"Sea",3789.93,0,"None","None",0,"2023-04",5,4,1,"Q2",1
"O1803","B2","S2","Machinery",806,2023-05-16,2023-05-20,2023-05-30,"Road",38442.49,3,"Weather","High",1,"2023-05",14,4,10,"Q2",0
"O1804","B13","S25","Pharma",166,2023-12-28,2024-01-01,2024-01-04,"Sea",29393.82,0,"None","None",0,"2023-12",7,4,3,"Q4",1
"O1805","B31","S24","Pharma",84,2023-07-05,2023-07-06,2023-07-15,"Sea",39207.02,2,"Shortage","High",1,"2023-07",10,1,9,"Q3",0
"O1806","B39","S11","Food",893,2023-05-24,2023-05-26,2023-06-03,"Road",37711.48,5,"Shortage","Medium",1,"2023-05",10,2,8,"Q2",0
"O1807","B37","S28","Food",809,2023-03-13,2023-03-15,2023-03-18,"Air",40248.6,0,"None","None",0,"2023-03",5,2,3,"Q1",1
"O1808","B15","S18","Electronics",139,2023-05-09,2023-05-13,2023-05-21,"Road",26141.4,0,"None","None",0,"2023-05",12,4,8,"Q2",1
"O1809","B33","S16","Machinery",696,2023-12-30,2023-12-31,2024-01-01,"Air",7446.06,0,"None","None",0,"2023-12",2,1,1,"Q4",1
"O1810","B33","S26","Textiles",983,2023-09-18,2023-09-21,2023-09-29,"Sea",33722.29,1,"Strike","Medium",1,"2023-09",11,3,8,"Q3",0
"O1811","B16","S16","Pharma",93,2023-01-03,2023-01-05,2023-01-14,"Sea",31213.45,0,"None","None",0,"2023-01",11,2,9,"Q1",1
"O1812","B7","S4","Electronics",31,2023-04-14,2023-04-16,2023-04-21,"Air",37241.53,0,"None","None",0,"2023-04",7,2,5,"Q2",1
"O1813","B50","S29","Electronics",468,2023-08-12,2023-08-13,2023-08-19,"Sea",8909.11,1,"Shortage","Low",1,"2023-08",7,1,6,"Q3",0
"O1814","B7","S3","Pharma",548,2023-11-16,2023-11-17,2023-12-01,"Air",10151.27,10,"Shortage","High",1,"2023-11",15,1,14,"Q4",0
"O1815","B46","S19","Textiles",716,2023-12-28,2023-12-30,2024-01-06,"Air",44575.27,0,"None","None",0,"2023-12",9,2,7,"Q4",1
"O1816","B13","S4","Electronics",858,2023-12-20,2023-12-24,2024-01-04,"Sea",37623.9,5,"Customs","Low",1,"2023-12",15,4,11,"Q4",0
"O1817","B18","S2","Electronics",391,2023-01-10,2023-01-14,2023-01-17,"Rail",45457.31,0,"None","None",0,"2023-01",7,4,3,"Q1",1
"O1818","B34","S10","Machinery",757,2023-10-29,2023-10-31,2023-11-09,"Air",38056.41,0,"None","None",0,"2023-10",11,2,9,"Q4",1
"O1819","B26","S23","Textiles",449,2023-08-19,2023-08-23,2023-09-01,"Road",30059.19,0,"None","None",0,"2023-08",13,4,9,"Q3",1
"O1820","B11","S1","Electronics",613,2023-08-07,2023-08-08,2023-08-14,"Road",32879.57,3,"Weather","High",1,"2023-08",7,1,6,"Q3",0
"O1821","B40","S8","Textiles",998,2023-03-07,2023-03-11,2023-03-16,"Sea",44511.83,3,"Customs","Low",1,"2023-03",9,4,5,"Q1",0
"O1822","B11","S26","Pharma",30,2023-04-22,2023-04-25,2023-04-29,"Rail",29150.93,0,"None","None",0,"2023-04",7,3,4,"Q2",1
"O1823","B49","S24","Food",312,2023-01-13,2023-01-14,2023-01-23,"Sea",31803.37,2,"Weather","High",1,"2023-01",10,1,9,"Q1",0
"O1824","B29","S24","Electronics",985,2023-03-27,2023-03-30,2023-03-31,"Rail",8245.6,0,"None","None",0,"2023-03",4,3,1,"Q1",1
"O1825","B7","S12","Machinery",878,2023-08-22,2023-08-26,2023-09-01,"Air",23959.1,0,"None","None",0,"2023-08",10,4,6,"Q3",1
"O1826","B8","S19","Pharma",964,2023-03-31,2023-04-01,2023-04-08,"Air",35961.66,0,"None","None",0,"2023-03",8,1,7,"Q1",1
"O1827","B26","S13","Textiles",93,2023-11-10,2023-11-11,2023-11-18,"Air",13911.66,0,"None","None",0,"2023-11",8,1,7,"Q4",1
"O1828","B22","S23","Pharma",783,2023-02-23,2023-02-25,2023-03-05,"Air",10511.58,0,"None","None",0,"2023-02",10,2,8,"Q1",1
"O1829","B6","S12","Electronics",668,2023-01-12,2023-01-14,2023-01-19,"Road",16034.43,1,"Customs","Medium",1,"2023-01",7,2,5,"Q1",0
"O1830","B26","S23","Textiles",962,2023-07-28,2023-07-29,2023-08-06,"Road",12454.28,0,"None","None",0,"2023-07",9,1,8,"Q3",1
"O1831","B36","S18","Food",462,2023-01-14,2023-01-16,2023-01-19,"Sea",11138.18,2,"Strike","Medium",1,"2023-01",5,2,3,"Q1",0
"O1832","B22","S6","Pharma",396,2023-05-01,2023-05-05,2023-05-15,"Rail",21530.12,3,"Shortage","Low",1,"2023-05",14,4,10,"Q2",0
"O1833","B7","S30","Electronics",516,2023-01-20,2023-01-23,2023-01-26,"Air",45438.01,0,"None","None",0,"2023-01",6,3,3,"Q1",1
"O1834","B49","S7","Machinery",266,2023-03-16,2023-03-20,2023-03-28,"Air",25599.45,3,"Weather","Medium",1,"2023-03",12,4,8,"Q1",0
"O1835","B31","S5","Textiles",579,2023-08-31,2023-09-02,2023-09-05,"Rail",9802.06,0,"None","None",0,"2023-08",5,2,3,"Q3",1
"O1836","B39","S27","Pharma",901,2023-08-11,2023-08-13,2023-08-15,"Rail",4310.1,0,"None","None",0,"2023-08",4,2,2,"Q3",1
"O1837","B16","S19","Pharma",943,2023-03-11,2023-03-15,2023-03-23,"Sea",34959.73,0,"None","None",0,"2023-03",12,4,8,"Q1",1
"O1838","B32","S11","Food",536,2023-11-08,2023-11-11,2023-11-18,"Rail",19448.54,0,"None","None",0,"2023-11",10,3,7,"Q4",1
"O1839","B45","S3","Food",171,2023-07-30,2023-07-31,2023-08-11,"Air",41180.63,2,"Strike","Medium",1,"2023-07",12,1,11,"Q3",0
"O1840","B15","S12","Machinery",966,2023-04-11,2023-04-13,2023-04-21,"Air",33145.78,0,"None","None",0,"2023-04",10,2,8,"Q2",1
"O1841","B43","S14","Machinery",172,2023-07-05,2023-07-08,2023-07-14,"Air",39913.95,2,"Weather","Low",1,"2023-07",9,3,6,"Q3",0
"O1842","B29","S24","Electronics",841,2023-05-12,2023-05-14,2023-05-18,"Air",13961.33,0,"None","None",0,"2023-05",6,2,4,"Q2",1
"O1843","B44","S30","Electronics",802,2023-04-21,2023-04-23,2023-05-07,"Air",34771.77,10,"Weather","High",1,"2023-04",16,2,14,"Q2",0
"O1844","B19","S13","Machinery",801,2023-05-12,2023-05-14,2023-05-22,"Sea",13571.07,0,"None","None",0,"2023-05",10,2,8,"Q2",1
"O1845","B47","S24","Machinery",533,2023-01-20,2023-01-24,2023-01-26,"Air",46983.89,0,"None","None",0,"2023-01",6,4,2,"Q1",1
"O1846","B29","S26","Textiles",795,2023-01-24,2023-01-25,2023-02-05,"Sea",32000.53,2,"Strike","Low",1,"2023-01",12,1,11,"Q1",0
"O1847","B9","S14","Food",280,2023-08-15,2023-08-17,2023-08-26,"Air",16563.33,3,"Strike","Low",1,"2023-08",11,2,9,"Q3",0
"O1848","B49","S20","Electronics",501,2023-06-03,2023-06-07,2023-06-11,"Road",13840.84,0,"None","None",0,"2023-06",8,4,4,"Q2",1
"O1849","B30","S8","Food",217,2023-10-20,2023-10-23,2023-10-26,"Road",9950.87,0,"None","None",0,"2023-10",6,3,3,"Q4",1
"O1850","B24","S4","Food",548,2023-08-18,2023-08-22,2023-09-09,"Road",34884.73,10,"Shortage","Low",1,"2023-08",22,4,18,"Q3",0
"O1851","B38","S11","Machinery",593,2023-11-06,2023-11-08,2023-11-12,"Road",11326.42,0,"None","None",0,"2023-11",6,2,4,"Q4",1
"O1852","B36","S20","Textiles",69,2023-12-25,2023-12-29,2024-01-05,"Sea",29967.51,0,"None","None",0,"2023-12",11,4,7,"Q4",1
"O1853","B44","S17","Pharma",439,2023-07-21,2023-07-24,2023-07-27,"Sea",13599.43,0,"None","None",0,"2023-07",6,3,3,"Q3",1
"O1854","B40","S4","Textiles",994,2023-02-07,2023-02-11,2023-02-17,"Rail",33267.46,3,"Strike","Medium",1,"2023-02",10,4,6,"Q1",0
"O1855","B26","S30","Textiles",666,2023-09-17,2023-09-21,2023-09-29,"Air",40839.52,5,"Weather","High",1,"2023-09",12,4,8,"Q3",0
"O1856","B36","S19","Food",614,2023-07-07,2023-07-08,2023-07-14,"Road",39012.25,2,"Shortage","Low",1,"2023-07",7,1,6,"Q3",0
"O1857","B1","S30","Textiles",318,2023-02-26,2023-02-27,2023-03-02,"Sea",38162.14,0,"None","None",0,"2023-02",4,1,3,"Q1",1
"O1858","B3","S25","Electronics",529,2023-01-20,2023-01-23,2023-02-09,"Air",9792.26,10,"Customs","High",1,"2023-01",20,3,17,"Q1",0
"O1859","B12","S28","Food",600,2023-09-30,2023-10-04,2023-10-09,"Air",4875.05,0,"None","None",0,"2023-09",9,4,5,"Q3",1
"O1860","B44","S7","Electronics",36,2023-04-29,2023-05-02,2023-05-07,"Sea",35097.97,3,"Weather","Medium",1,"2023-04",8,3,5,"Q2",0
"O1861","B35","S7","Pharma",695,2023-03-12,2023-03-16,2023-03-22,"Road",18733.19,0,"None","None",0,"2023-03",10,4,6,"Q1",1
"O1862","B3","S18","Food",571,2023-01-04,2023-01-05,2023-01-15,"Rail",21901.14,2,"Weather","Low",1,"2023-01",11,1,10,"Q1",0
"O1863","B32","S27","Pharma",208,2023-08-09,2023-08-11,2023-08-23,"Air",2041.88,3,"Weather","High",1,"2023-08",14,2,12,"Q3",0
"O1864","B45","S3","Food",396,2023-01-14,2023-01-15,2023-01-18,"Rail",13349.03,0,"None","None",0,"2023-01",4,1,3,"Q1",1
"O1865","B12","S15","Machinery",358,2023-01-03,2023-01-05,2023-01-12,"Road",2166.98,3,"Customs","Medium",1,"2023-01",9,2,7,"Q1",0
"O1866","B26","S12","Textiles",969,2023-08-04,2023-08-08,2023-08-18,"Road",44019.7,1,"Strike","Medium",1,"2023-08",14,4,10,"Q3",0
"O1867","B34","S16","Machinery",949,2023-08-17,2023-08-21,2023-08-26,"Rail",12548.14,1,"Customs","Low",1,"2023-08",9,4,5,"Q3",0
"O1868","B40","S5","Pharma",702,2023-12-02,2023-12-03,2023-12-04,"Road",28088.19,0,"None","None",0,"2023-12",2,1,1,"Q4",1
"O1869","B4","S23","Textiles",545,2023-07-05,2023-07-07,2023-07-13,"Air",2429.48,0,"None","None",0,"2023-07",8,2,6,"Q3",1
"O1870","B25","S9","Food",837,2023-02-24,2023-02-28,2023-03-06,"Rail",33508.95,1,"Weather","Low",1,"2023-02",10,4,6,"Q1",0
"O1871","B12","S27","Textiles",387,2023-09-11,2023-09-12,2023-09-21,"Road",16489.85,0,"None","None",0,"2023-09",10,1,9,"Q3",1
"O1872","B26","S22","Electronics",908,2023-01-24,2023-01-28,2023-02-03,"Rail",44947,1,"Customs","Low",1,"2023-01",10,4,6,"Q1",0
"O1873","B39","S24","Textiles",925,2023-06-11,2023-06-15,2023-06-22,"Air",44461.85,2,"Shortage","Medium",1,"2023-06",11,4,7,"Q2",0
"O1874","B30","S7","Electronics",567,2023-06-07,2023-06-10,2023-06-25,"Road",16601.89,10,"Weather","Medium",1,"2023-06",18,3,15,"Q2",0
"O1875","B5","S9","Textiles",536,2023-03-23,2023-03-27,2023-04-02,"Air",45097.56,0,"None","None",0,"2023-03",10,4,6,"Q1",1
"O1876","B15","S22","Electronics",162,2023-06-08,2023-06-12,2023-06-20,"Road",49809.8,0,"None","None",0,"2023-06",12,4,8,"Q2",1
"O1877","B17","S25","Pharma",743,2023-07-07,2023-07-11,2023-07-18,"Sea",41358.08,0,"None","None",0,"2023-07",11,4,7,"Q3",1
"O1878","B20","S24","Machinery",215,2023-03-01,2023-03-05,2023-03-14,"Road",42321.13,0,"None","None",0,"2023-03",13,4,9,"Q1",1
"O1879","B40","S5","Food",464,2023-11-01,2023-11-03,2023-11-06,"Rail",12825.93,0,"None","None",0,"2023-11",5,2,3,"Q4",1
"O1880","B19","S12","Textiles",282,2023-11-15,2023-11-18,2023-11-27,"Road",29046.77,0,"None","None",0,"2023-11",12,3,9,"Q4",1
"O1881","B7","S14","Machinery",903,2023-07-30,2023-08-03,2023-08-07,"Air",3829.17,0,"None","None",0,"2023-07",8,4,4,"Q3",1
"O1882","B8","S15","Food",245,2023-06-01,2023-06-04,2023-06-13,"Air",5198.44,3,"Strike","High",1,"2023-06",12,3,9,"Q2",0
